P_CO_atm,T_rxn_mean_C,T_spread_C,Flow_CO_SLPM,Flow_Fe_Precursor_SLPM,H2O_Flow_ppmv,Zone_SP_Dev_C,Residence_Time_s,Reynolds_Number,Fe_Concentration_ppm,CO_Disproportionation_DrivingForce,Thermal_Loss_kW,P_CO2_Partial_bar,Nucleation_Rate_Est,Linear_Gas_Velocity_m_s,Catalyst_Growth_Time_Ratio,Thermal_Boundary_Thickness_mm,Water_CO_Ratio_ppm,DWM_Yield_g,DWM_G/D,DWM_Purity_UV,DWM_Ni_ppm_Axial,DWM_Ni_ppm_Radial,DWM_Fe_ppm_Axial,DWM_Fe_ppm_Radial,DWM_Cr_ppm_Axial,DWM_Cr_ppm_Radial,DWM_Pass_Fail
58.304684349731744,923.1829401921397,42.71987373024537,315.6356704108271,137.19210220509177,28.351449699415532,-8.115372562775534,26.431116934299755,87011.82245046114,3025.520857957895,0.0,2.8539706594862326,0.6090973912544378,40063611709.1239,80.28665278000891,0.8456547927684896,0.5,28.351449699415532,0.6630831326488608,15.84569800562971,38.48537222458757,1137.5791428372254,1159.3868132945659,388520.32769813103,397387.5524786187,1339.6948467901595,1328.6636434112334,Pass
38.51408291419131,864.1169265683257,7.9581863739022864,504.0941833629547,191.66466593958114,29.334552002753686,-25.486439746298576,12.030410843387916,137286.90281905557,2772.9364136452773,0.0,1.0699039897716014,0.3580243611575868,20272224439.709045,176.39180702280467,0.4187496383925647,0.5,29.334552002753686,0.7026924036772239,14.218423902039326,28.473093049135773,881.1421835357032,840.6094135562125,326623.8505588303,333706.3068009828,941.8645870466381,919.8139825136575,Fail
67.14513494327274,973.7614055454593,53.955491156903214,521.1490093844761,140.09234169446813,30.897909526682678,0.3597448995190513,19.960696412145168,123678.93181270554,2110.4867352978267,0.0,3.456836047690117,0.7713171868693074,29473415317.158276,106.31221797455716,0.9030000539431327,0.5,30.897909526682678,1.2909489303186825,,42.9287145880894,1405.598471460289,1425.7037896648658,290295.18161428487,298225.51885193324,1597.7827915339262,1642.236279016398,Pass
62.5351069123564,973.1416364404495,31.46660226078438,633.6926553103497,186.89868813954038,30.026719368557735,-4.048668259503939,15.012441864847071,153484.46088777515,2270.71243808141,0.0,2.3312229718784363,0.7166464504785536,33735550745.522953,141.3538135232309,0.6332460075586589,0.5,30.026719368557735,1.6732019174738804,16.153010829376424,44.08935326133501,1314.9016798632395,1359.9402352864925,300839.48718967935,308577.03256532585,1516.8071851929853,1562.811236721984,Pass
47.48945125822287,890.787210620984,16.909325643497336,646.0505750755638,251.06520839019436,29.84435055086738,-17.140423007445964,11.143871512742752,176358.7400444107,2784.620524880368,0.0,1.5375989912467434,0.4661048621587365,25682446159.989418,190.4244772981639,0.3863201907018572,0.5,29.84435055086738,1.240381130640403,14.101809164989222,,1089.3447925641462,1118.6171293994635,357430.65265495476,342246.6564475085,1075.73094744111,1086.4267612090684,Fail
53.79673900930712,965.3259530981246,46.761950534558544,518.0898308246975,184.72020696536643,28.697010743162195,-11.704239231483442,15.301859840830376,130684.82282628313,2646.8644560376115,0.0,3.0900359554253067,0.607643357946627,43258571218.45922,138.68026043668044,0.5570664328630002,0.5,28.697010743162195,0.8808869862775293,13.109047582632394,37.920681654740854,1385.6601688273831,1325.594483410533,355233.8830284899,352516.2919750122,1505.5556704091027,1499.2311863458851,Pass
78.27038792238616,990.6109088965563,0.0,899.1289962240244,268.9075956046873,30.216001264260882,10.891578932788164,13.122631924550213,214172.1595397297,2317.581579777488,0.0,0.7725034118229,0.9246161083164988,40392528377.75162,161.71038859376327,0.5427999631664139,0.5,30.216001264260882,3.1592985369905713,17.261312616844222,50.820440619973965,1265.480069709073,1248.9383881875044,337049.6973182647,333353.4747679369,1356.477049537892,1309.6022803832866,Pass
89.99056582755226,1107.722960809316,56.15153029176307,998.4847451695338,350.0,29.8160672057868,15.0,11.873038209222955,234263.80345848537,2592.5925925925926,0.0,3.67333999864325,1.2729678391239656,112710471451.81367,178.7298137593393,0.4409519004800822,0.5,29.8160672057868,3.08441624757558,18.858779137551927,59.475329969653366,2048.2990294737374,2048.047893063003,344213.900179297,343552.22552971693,2038.905327970013,2007.0322732884415,Pass
51.325415492304614,915.1515556982699,0.0,566.8619984249809,160.45006722215024,29.704394428734705,-14.197348836206057,14.534642141829682,140683.6532791324,2198.4032627294164,0.0,0.7118244541185699,0.5277598776564004,19821904080.02601,146.00056108604016,0.6323799821172111,0.5,29.704394428734705,1.4228212912937253,15.564081159226962,35.290699720273494,1032.8154658327178,1022.6909489135869,274179.7366812541,276417.8854528742,1128.868850959494,1128.9794829892726,Pass
49.40554683075739,928.9420834355609,31.491733139037592,589.3545414898276,206.20450650814487,29.667902996363896,-15.556256390303366,12.601775782640306,153151.11658752692,2574.6931170798066,0.0,2.2973005035932847,0.5212982470793104,30484618193.09257,168.39419653976145,0.47114847315264163,0.5,29.667902996363896,1.0558942047031776,13.79701831883202,38.112082445824974,1137.3740695265965,1101.4377106926363,311497.0370693214,297268.32805078017,1007.6963196580768,1014.4889342883521,Pass
60.35218772779269,936.33716550949,23.15259562041617,434.9438717222034,118.99237410074151,29.515220812617432,-5.698076464119791,22.296754419993565,104810.78086624158,2160.3706551870296,0.0,1.8871097131043992,0.6490184164872393,23014604909.00954,95.17375793443172,0.98642027442834,0.5,29.515220812617432,1.271162749184923,16.041888885218093,43.19748547677905,1276.9658851349766,1327.5883714074955,278309.0517676368,290538.37138053327,1165.7311772964965,1111.5440999621062,Pass
64.76717292202494,999.7125047681114,0.0,648.2428849232125,218.84624798817444,30.35650981743895,-2.1766541676377047,14.490533298366781,158927.55877047224,2529.839176887386,0.0,0.7793171359463597,0.7773885072961972,51288809819.62291,146.44498336932256,0.5510045414836897,0.5,30.35650981743895,2.0588198623832,19.06092247254274,46.00687689486136,1586.470726295998,1655.8135004974386,371808.71579077037,375303.74307454226,1297.123638455449,1317.5041192747838,Pass
41.88775224657359,834.8273248775532,68.04365488052551,138.2438697558701,10.0,27.988486656771776,-24.850592329268128,62.89144395267655,29904.572112761918,676.5964060443156,0.0,4.0504118925717005,0.36486658166989855,909831572.007503,33.741726608928126,8.098343420493208,1.8129136695535937,27.988486656771776,0.1284199325422073,10.485104581339693,,671.7957571390923,644.5815160607897,50000.0,49402.95486486618,1130.4097726948967,1107.493275578078,Fail
56.063279395975556,942.8663536750842,17.72883577085748,555.591215975383,164.55737735478198,29.70078485325119,-9.855793065099073,15.700844438080464,136711.37377218378,2281.7004130677974,0.0,1.6212512682405822,0.609181821918693,27104903075.226955,135.15616413249268,0.6592283543275987,0.5,29.70078485325119,1.3896515429568004,16.035452046265803,38.567689722030195,1124.9687147232137,1094.7134884016305,274286.1760233696,287869.04157028935,1143.9119444096568,1154.8489638905198,Pass
75.60582863579388,998.3310982843274,29.26970693939317,833.0766675043965,282.22585309984424,29.74090027863294,7.8434298868439996,13.161060372309874,204068.82406846745,2541.949802789597,0.0,2.242153776120768,0.9044055290109067,51470504650.531685,161.2382169719884,0.4981570943707295,0.5,29.74090027863294,2.52680452014037,17.17163252997251,,1315.8381365826572,1250.1043891214783,277391.1400174722,271681.762264725,1181.2403616352115,1193.9753567771018,Pass
73.8190874839532,1029.1600494530949,36.355626932928075,868.6691821868382,271.311939305633,29.730866676667095,6.81946294748327,12.226683922561136,206021.83721134695,2380.192013596119,0.0,2.6211382305169897,0.9291039777929259,56438259125.27701,173.56021643580908,0.4929732801144388,0.5,29.730866676667095,2.5972403818669245,16.713569271221814,,,,,,,,Pass
56.03989324113683,896.5134768117649,24.347560393860533,339.67722269564354,100.81411408248745,29.107129241149,-11.426359578931189,26.680133538294058,86267.89726692194,2278.0451542577866,0.0,1.9140717831388154,0.5568260936417847,18074967901.438065,79.5373045958009,1.1219355313974773,0.5,29.107129241149,0.878084901751375,14.110582095143538,36.82329815758725,1126.7096887288546,1160.9845562047026,258553.51323319692,270978.6123516921,1119.066598644157,1137.3611253765057,Pass
44.088888766407685,892.9720853214405,31.566378061082418,603.9503945226808,248.06065295832158,29.29241822200516,-21.375436842623706,10.849110435125683,166908.32333382167,2901.99046439652,0.0,2.2727822745064543,0.4338533193538157,28621172667.524155,195.59814793860144,0.3613972317299363,0.5,29.29241822200516,0.93702804069604,11.517865010920424,31.421723116141596,1101.7767149085628,1089.7099520087381,341197.40508449654,338287.1318169577,1096.6314632437823,1106.9008492120447,Fail
64.7312952127846,956.7229207135938,28.224671292270834,584.0408621346011,151.78982588893035,30.646943904968758,-1.9536292502277561,17.614290958447747,138301.49290502025,2064.993225796803,0.0,2.1564819028943276,0.720925941286161,24650184636.940792,120.47410326637096,0.8135956615737212,0.5,30.646943904968758,1.5582853070177525,16.596682738869426,,1172.250837272215,1148.1344864817959,310092.18386545323,313716.5433679929,1541.0423160193634,1591.5122899433068,Pass
60.36292703429448,956.1085772602472,0.0,704.8244028491919,199.53618810754023,30.63014779692751,-6.942656591796384,13.266969576572729,171071.89613540116,2194.4795586486807,0.0,0.7452946114297474,0.6717827999746078,27851290699.492428,159.95106460778769,0.5782125853579723,0.5,30.63014779692751,2.0611795097460814,16.670106479836136,42.26077940555034,1299.1942500209325,1289.8926177913352,301921.4006859938,287181.9348994436,1141.3846418164558,1122.4162339637417,Pass
50.598380855835046,908.9999152539012,62.80553990264096,476.14324497860866,190.33139575607814,29.172595177908658,-12.245551123155217,15.809039684407997,128617.24645163193,2861.1817093698173,0.0,3.8479742678745263,0.5157098984764749,32128181638.398598,134.2311709157686,0.5338760412569342,0.5,29.172595177908658,0.493991083411384,,34.29029190873455,980.3827918423341,974.9571711724324,414319.20714419545,417404.56031836447,1519.521871886054,1486.5632432791197,Fail
51.36732371282891,937.4687759487492,3.059890269867079,486.8547597337928,166.87663691748926,28.447741063517768,-13.990901663018583,15.901696426111172,124786.62006344431,2543.554991966376,0.0,0.8831162067304399,0.5525335810955694,32113144292.04964,133.44902650810437,0.6015269769093357,0.5,28.447741063517768,1.1768604475114164,15.868484392471377,40.95279972095296,,,,,,,Pass
85.6889053196143,1033.7931899794069,38.56678816934422,814.3843075371116,234.6530794597044,30.030024792125726,15.0,15.329109705964603,189523.23284191015,2232.6337709397253,0.0,2.7351382259001875,1.0849666013433432,51187142083.60694,138.43373480889343,0.6571588689547744,0.5,30.030024792125726,2.8279184385183433,20.22362745217292,50.62360108483284,1693.9279869063942,1611.9888128526482,332385.1235224292,327709.7282370016,1729.45503155264,1721.180684670532,Pass
81.06307498721756,1045.5310008451395,4.909673626435499,997.2796053616197,350.0,31.38972594339593,13.337249636625646,11.19655760227244,242048.77846062637,2592.5925925925926,0.0,1.0608606149484505,1.0436327827161327,74380371812.32838,189.52842322369207,0.41582813653556516,0.5,31.38972594339593,3.5110173214239517,18.486165562871218,51.591910153460276,1512.6467448986805,1475.8987121575892,293477.1582702579,287542.94702812465,1235.4065450394673,1285.4936277001195,Pass
53.601259721922474,916.6348232584293,45.55302800500582,386.8278693779767,99.66302173969568,28.90318514309612,-11.837386282286591,22.75399632120328,93768.18051590069,2045.8770129771535,0.0,2.991385088156002,0.5551266365503177,17518043856.961285,93.2612398251332,1.0603588268851796,0.5,28.90318514309612,0.6571141971952096,13.919873043261168,39.57596118817513,,,,,,,Pass
45.87855130737888,931.6739239969562,0.0,740.1796327919149,259.9422245388411,29.954828554200194,-17.359230559779554,9.411645195539114,190618.39711764164,2604.1192139315585,0.0,0.7246085551136039,0.48838331974027993,31804180055.542953,225.47236575574954,0.34804845685243974,0.5,29.954828554200194,1.6465880390245813,13.7196355238155,38.76435986747277,1404.0788561461973,1408.6081650336653,331225.87553419307,326271.81176651944,1068.7498564249863,1119.0107026717872,Pass
62.673577472213346,934.6092472479746,80.0,99.32897809310828,10.0,29.034335019868323,-6.3078775859101075,116.01999600724133,20957.288474314275,909.0909090909091,0.0,4.72780235638035,0.6706517132943475,4005755075.826868,18.290518711614936,11.49747708179869,2.585474064419253,29.034335019868323,1.6104293834149785,14.34312910567706,41.399281437704076,1134.9501129142861,1166.5925726594696,253557.03886895956,264561.1807859696,1688.0648806457723,1627.9959344122249,Pass
67.34162607415352,997.6197533882024,18.334610737938043,653.7736935158906,235.78222191085598,29.803434582195322,1.1902706759162642,14.612691820597218,164041.28605480446,2643.913038451318,0.0,1.6942538299691812,0.8037244798012929,55093362117.07559,145.2207392002064,0.5325493780533481,0.5,29.803434582195322,1.946036363781111,,45.613832470836066,1381.9056276543906,1428.7132680823327,321129.9639735037,329904.23077145225,1732.3663281644729,1733.4703847711237,Pass
34.369118797344804,825.8037068660832,35.09814978237337,256.20679416496966,57.971311526589744,29.36598221024441,-30.386979513922675,24.30468916990749,64290.46391903324,1834.5951005246275,0.0,2.3961452139737105,0.2930821722837946,6137870911.0960045,87.31096674625834,1.256319173108445,0.5,29.36598221024441,0.05,10.944654321796738,28.68028315975408,784.6536775277377,817.2605607997479,203419.16527625994,211702.27411504637,1128.8898854844888,1135.7038283785546,Fail
58.206793313184114,945.6667199241184,45.52111360332894,511.465457721233,153.6469404990359,29.588245716484685,-9.94812998847172,17.612098212061138,126189.18316391928,2305.3811874375006,0.0,3.012483203159536,0.6348804432706235,28127105469.094273,120.48910256693335,0.7321957244882109,0.5,29.588245716484685,1.0640223943864713,14.484317900712016,36.68289591450294,1125.1723254526514,1109.7226672451948,309178.2832948639,295991.976780565,1572.8914433392988,1510.9856552750039,Pass
72.13061642474271,992.2623611013889,0.0,971.2971172448097,340.43297014632924,29.955140911556967,6.008153164567565,10.634564443407891,242839.42910207904,2585.4378157958795,0.0,0.773745614850051,0.8536173225037166,50858044761.303635,199.54422385463616,0.39600859051194004,0.5,29.955140911556967,3.194506431840966,17.948724345519686,,,,,,,,Pass
69.65678664197334,988.4445118789356,36.98391068709827,521.2001919989864,119.11800036136331,28.572597122061804,1.6385847909099276,21.18963270573603,118258.58222622678,1861.2777754564463,0.0,2.6201321463904454,0.8194945147953571,25671590044.9441,100.14642242088014,1.0803993687637943,0.5,28.572597122061804,1.530217407501136,18.65621364630496,48.7767096981531,1597.7776579517615,1649.5802581820308,303861.9939874284,298988.1127295363,1529.690973655394,1546.0457231095204,Pass
59.717234878441914,944.518744981392,17.65613906632406,625.7438476797697,226.9211667859298,30.05314923860823,-6.582497534811339,14.166174269803467,161262.43296777218,2665.641584424452,0.0,1.6185324047585692,0.6507489199574455,37338888293.24569,149.79809421202177,0.5122201788396792,0.5,30.05314923860823,1.7540859543826637,15.094385151178583,37.99453191006525,,,,,,,Pass
